ЗНП,Вагон №,Накладная №
58,63371934,ЭЛ869801
58,63371934,ЭЛ877352
46,63371934,20344494
46,63371934,10045228
58,63371975,ЭЛ915987
58,63371975,ЭЛ926525
57,63371983,20290277
57,63371983,10028335
58,63372106,ЭЛ872228
58,63372106,ЭЛ882117
41,63372106,ЭЛ953495
5,63372114,ЭЛ798219
5,63372114,ЭЛ804963
58,63372130,ЭЛ904871
58,63372130,ЭЛ920571
5,63372189,ЭЛ827883
5,63372189,ЭЛ834234
24,63372189,ЭЛ844870
24,63372189,ЭЛ857977
77,63372353,20346858
31,63372361,ЭЛ937242
31,63372361,ЭЛ944934
58,63372361,ЭЛ949616
58,63372361,ЭЛ965663
57,63372403,20290247
57,63372403,10028407
31,63372445,ЭЛ891945
31,63372445,ЭЛ900608
58,63372445,ЭЛ914428
58,63372445,ЭЛ926547
47,63372445,20360957
77,63372452,20323724
77,63372452,10040241
58,63372460,ЭЛ872228
58,63372460,ЭЛ879827
14,63384051,20255298
14,63384051,35196336
39,63384051,ЭЛ883981
39,63384051,ЭЛ905963
44,63384051,ЭЛ942947
11,63384655,20242256
14,63384903,20237490
14,63384903,35138057
13,63384903,ЭЛ831559
13,63384903,ЭЛ862192
58,63384903,ЭЛ907877
58,63384903,ЭЛ924584
40,63384903,20362100
14,63386460,20238284
14,63386460,35138058
38,63386460,ЭЛ871556
38,63386460,ЭЛ904689
61,63386528,ЭЛ911880
61,63386528,ЭЛ928649
46,63386528,20362617
17,63386544,ЭЛ780355
17,63386544,ЭЛ784599
29,63386544,10284021
29,63386544,nan
29,63386544,37337480
41,63386544,ЭЛ869459
41,63386544,ЭЛ882741
42,63386544,ЭЛ901500
42,63386544,ЭЛ962420
17,63386585,ЭЛ780318
17,63386585,ЭЛ784121
29,63386585,10284021
29,63386585,37320377
19,63386585,ЭЛ853875
19,63386585,ЭЛ878179
36,63386585,20351298
17,63387450,ЭЛ780318
17,63387450,ЭЛ784114
29,63387450,10284021
29,63387450,37299613
41,63387450,ЭЛ869463
41,63387450,ЭЛ882784
74,63387450,ЭЛ938016
29,63388409,10284021
29,63388409,37320377
19,63388409,ЭЛ853875
19,63388409,ЭЛ878179
35,63388409,ЭЛ916723
35,63388409,ЭЛ948843
25,63388623,20266744
25,63388623,10024047
41,63388623,ЭЛ885557
41,63388623,ЭЛ908209
79,63388623,20334829
57,63389449,20290255
57,63389449,10028710
46,63389449,20344494
46,63389449,10045231
19,63389514,ЭЛ788005
19,63389514,ЭЛ801854
19,63389514,ЭЛ804727
77,63389787,20361678
9,63389811,20292679
9,63389811,35292972
24,63389829,ЭЛ861656
24,63389829,ЭЛ872992
31,63389829,ЭЛ949368
77,63389860,20353977
24,63389928,ЭЛ863648
24,63389928,ЭЛ874061
58,63389944,ЭЛ922779
58,63389944,ЭЛ936909
31,63389951,ЭЛ898208
31,63389951,ЭЛ904598
58,63389951,ЭЛ928889
58,63389951,ЭЛ950684
24,63390082,ЭЛ861656
24,63390082,ЭЛ872992
68,63390082,ЭЛ965364
57,63390215,20290283
57,63390215,10028335
52,63390215,ЭЛ963943
5,63390256,ЭЛ802619
5,63390256,ЭЛ811199
24,63390256,ЭЛ818424
24,63390256,ЭЛ825304
31,63390322,ЭЛ924391
31,63390322,ЭЛ930570
58,63390348,ЭЛ907877
64,63390405,20361297
28,63415509,ЭЛ839846
28,63415509,ЭЛ856473
24,63415558,ЭЛ767911
24,63415558,ЭЛ774855
5,63415558,ЭЛ840215
5,63415558,ЭЛ848283
24,63415558,ЭЛ859001
24,63415558,ЭЛ875967
24,63415558,ЭЛ875380
64,63415582,20361209
9,63415640,20286897
9,63415640,35286444
2,63415863,20291006
2,63415863,00510969
31,63415913,ЭЛ928663
31,63415913,ЭЛ938675
58,63415913,ЭЛ949622
58,63415913,ЭЛ966467
5,63416077,ЭЛ816011
5,63416077,ЭЛ823521
24,63416077,ЭЛ835217
24,63416077,ЭЛ847327
46,63416184,20344494
46,63416184,10045741
5,63416283,ЭЛ802619
5,63416283,ЭЛ811199
24,63416283,ЭЛ818424
24,63416283,ЭЛ826719
16,63416325,ЭЛ861485
16,63416325,ЭЛ938222
19,63416366,ЭЛ782559
19,63416366,ЭЛ801854
31,63416366,ЭЛ880741
31,63416366,ЭЛ890996
58,63416366,ЭЛ897489
58,63416366,ЭЛ911741
24,63416382,ЭЛ849585
24,63416382,ЭЛ862020
58,63416507,ЭЛ933541
58,63416507,ЭЛ948205
5,63416580,ЭЛ830513
5,63416580,ЭЛ836777
24,63416580,ЭЛ846301
24,63416580,ЭЛ859904
31,63416747,ЭЛ886643
31,63416747,ЭЛ894859
9,63416804,20251240
9,63416804,35248558
31,63416838,ЭЛ891945
31,63416838,ЭЛ900608
58,63416838,ЭЛ909573
58,63416838,ЭЛ922306
57,63416903,20294724
57,63416903,10029779
5,63416937,ЭЛ774053
5,63416937,ЭЛ781619
5,63416952,ЭЛ769834
5,63416952,ЭЛ776285
24,63416952,ЭЛ789796
24,63416952,ЭЛ797719
24,63416952,ЭЛ844719
57,63416952,20290201
57,63416952,10028407
46,63416978,20335358
46,63416978,10044452
58,63416986,ЭЛ891974
58,63416986,ЭЛ900791
19,63417026,ЭЛ776974
19,63417026,ЭЛ795165
9,63417141,20253753
9,63417141,35248559
57,63417174,20294676
57,63417174,10029779
5,63417240,ЭЛ769834
5,63417240,ЭЛ776285
24,63417240,ЭЛ788254
24,63417240,ЭЛ794639
50,63417307,ЭЛ890005
50,63417307,ЭЛ897763
5,63417315,ЭЛ798219
5,63417315,ЭЛ804963
5,63417349,ЭЛ789198
5,63417349,ЭЛ795701
19,63417380,ЭЛ786654
19,63417380,ЭЛ801854
47,63458640,20347453
5,63458772,ЭЛ798219
5,63458772,ЭЛ804963
31,63458848,ЭЛ926715
31,63458848,ЭЛ934847
58,63458848,ЭЛ943776
58,63458848,ЭЛ953804
31,63459028,ЭЛ916649
31,63459028,ЭЛ923357
58,63459028,ЭЛ930921
58,63459028,ЭЛ948215
5,63459085,ЭЛ818854
5,63459085,ЭЛ826672
24,63459085,ЭЛ841071
24,63459085,ЭЛ850823
31,63459085,ЭЛ898208
31,63459085,ЭЛ904598
58,63459085,ЭЛ924456
58,63459085,ЭЛ943950
58,63459259,ЭЛ909573
58,63459259,ЭЛ922306
28,63459606,ЭЛ772725
76,63459762,20344546
31,63459986,ЭЛ937242
31,63459986,ЭЛ944934
58,63459986,ЭЛ951110
58,63459986,ЭЛ966491
50,63460059,ЭЛ890005
50,63460059,ЭЛ895591
52,63460349,ЭЛ890791
52,63460349,ЭЛ958186
5,63460372,ЭЛ778563
5,63460372,ЭЛ787305
24,63460372,ЭЛ802207
24,63460372,ЭЛ813396
54,63466619,10041721
21,63466635,ЭЛ782102
21,63466635,ЭЛ801365
25,63466635,20269635
5,63472070,ЭЛ778563
5,63472070,ЭЛ787305
24,63472070,ЭЛ799841
24,63472070,ЭЛ811601
29,63472088,10279454
29,63472088,37260706
19,63472138,ЭЛ781849
19,63472138,ЭЛ801090
24,63472187,ЭЛ782587
24,63472187,ЭЛ788453
5,63472203,ЭЛ800959
5,63472203,ЭЛ809817
47,63472203,20329357
47,63472203,10041849
76,63472245,20344546
31,63472369,ЭЛ891945
31,63472369,ЭЛ900608
58,63472369,ЭЛ909573
58,63472369,ЭЛ922306
47,63472419,20327856
47,63472419,10041844
9,63472468,20284072
9,63472468,35286445
16,63472542,ЭЛ781707
16,63472542,ЭЛ812210
5,63472625,ЭЛ840215
5,63472625,ЭЛ848283
24,63472625,ЭЛ855182
24,63472625,ЭЛ871289
1,63472666,ЭЛ864332
1,63472666,ЭЛ885765
31,63472666,ЭЛ926715
31,63472666,ЭЛ934847
58,63472666,ЭЛ943763
58,63472666,ЭЛ957978
9,63472708,20290254
9,63472708,35292974
50,63472740,ЭЛ875305
50,63472740,ЭЛ885646
34,63472757,20295458
34,63472757,10031531
31,63472849,ЭЛ937242
31,63472849,ЭЛ944934
58,63472849,ЭЛ949616
58,63472849,ЭЛ961259
57,63472880,20290188
57,63472880,10028335
46,63472971,20344494
46,63472971,10045743
31,63473037,ЭЛ891945
31,63473037,ЭЛ900608
58,63473037,ЭЛ915987
58,63473037,ЭЛ927665
5,63473060,ЭЛ818854
5,63473060,ЭЛ826672
24,63473060,ЭЛ841071
24,63473060,ЭЛ854043
50,63473151,ЭЛ890005
50,63473151,ЭЛ895591
34,63473169,20276527
34,63473169,10031001
5,63473177,ЭЛ802619
5,63473177,ЭЛ811199
24,63473177,ЭЛ817746
24,63473177,ЭЛ824406
28,63473219,ЭЛ843673
28,63473219,ЭЛ856485
31,63473235,ЭЛ891945
31,63473235,ЭЛ900608
58,63473235,ЭЛ914428
58,63473235,ЭЛ926547
49,63473235,ЭЛ968592
16,63473318,ЭЛ866998
29,63473342,10287643
29,63473342,37359821
9,63473359,20251270
9,63473359,35248560
47,63473482,20327856
47,63473482,10041844
31,63473565,ЭЛ928663
31,63473565,ЭЛ938675
58,63473565,ЭЛ946668
58,63473565,ЭЛ957938
31,63473664,ЭЛ886643
31,63473664,ЭЛ894859
62,63473722,20317502
62,63473722,37487160
24,63473987,ЭЛ778279
24,63473987,ЭЛ791844
12,63474027,ЭЛ766711
12,63474027,ЭЛ788111
64,63474035,20340101
31,63474050,ЭЛ891945
31,63474050,ЭЛ900608
58,63474050,ЭЛ914428
58,63474050,ЭЛ926547
47,63474050,20366952
31,63474068,ЭЛ928663
31,63474068,ЭЛ938675
58,63474068,ЭЛ949622
58,63474068,ЭЛ965657
31,63474134,ЭЛ886643
31,63474134,ЭЛ894859
46,63474332,20337779
46,63474332,10043644
50,63474415,ЭЛ897967
50,63474415,ЭЛ903675
5,63474423,ЭЛ802619
5,63474423,ЭЛ811199
24,63474423,ЭЛ818424
24,63474423,ЭЛ825304
5,63474514,ЭЛ769834
5,63474514,ЭЛ776285
24,63474514,ЭЛ789796
24,63474514,ЭЛ797719
24,63474514,ЭЛ844719
57,63474514,20290198
57,63474514,10028407
28,63474548,ЭЛ772725
31,63474688,ЭЛ926715
31,63474688,ЭЛ934847
58,63474688,ЭЛ943776
58,63474688,ЭЛ953804
5,63474811,ЭЛ774053
5,63474811,ЭЛ781619
9,63474886,20284058
9,63474886,35286446
83,63474886,20346713
49,63474928,ЭЛ897131
49,63474928,ЭЛ912060
24,63476618,ЭЛ863648
24,63476618,ЭЛ888258
5,63476717,ЭЛ784385
50,63476733,ЭЛ890005
50,63476733,ЭЛ897763
57,63476782,20294876
57,63476782,10029527
17,63476832,ЭЛ849366
17,63476832,ЭЛ854631
24,63476840,ЭЛ781893
24,63476840,ЭЛ795804
34,63476840,20276568
34,63476840,10025337
46,63476881,20335366
46,63476881,10044452
58,63477111,ЭЛ872228
58,63477111,ЭЛ882117
34,63477178,20276531
34,63477178,10025337
31,63477202,ЭЛ928663
31,63477202,ЭЛ938675
58,63477202,ЭЛ946668
58,63477202,ЭЛ957938
49,63477202,ЭЛ968600
5,63477319,ЭЛ812095
5,63477319,ЭЛ817754
24,63477319,ЭЛ826820
24,63477319,ЭЛ840314
31,63477319,ЭЛ880741
31,63477319,ЭЛ890996
58,63477319,ЭЛ897489
58,63477319,ЭЛ916062
58,63477350,ЭЛ872228
58,63477350,ЭЛ879827
31,63477384,ЭЛ937242
31,63477384,ЭЛ944934
58,63477384,ЭЛ949616
58,63477384,ЭЛ961259
5,63477434,ЭЛ774053
5,63477434,ЭЛ781619
5,63477434,ЭЛ887101
41,63477434,ЭЛ902241
41,63477434,ЭЛ926507
5,63477533,ЭЛ827883
5,63477533,ЭЛ834234
24,63477533,ЭЛ842425
24,63477533,ЭЛ856652
34,63477533,20293474
34,63477533,10028453
58,63477624,ЭЛ872228
58,63477624,ЭЛ882117
41,63477624,ЭЛ953500
5,63477657,ЭЛ769834
5,63477657,ЭЛ776285
24,63477657,ЭЛ789796
24,63477657,ЭЛ797719
24,63477657,ЭЛ873813
31,63477657,ЭЛ886643
31,63477657,ЭЛ894859
24,63477665,ЭЛ861656
24,63477665,ЭЛ872992
58,63477715,ЭЛ870441
58,63477715,ЭЛ888258
26,63489405,20253220
26,63489454,20252627
19,63508709,ЭЛ767528
19,63508709,ЭЛ784531
34,63521173,20287994
34,63521173,nan
32,63529374,10026505
49,63543359,ЭЛ867820
49,63543359,ЭЛ882366
58,63543375,ЭЛ891974
58,63543375,ЭЛ905264
31,63543474,ЭЛ891945
31,63543474,ЭЛ900608
58,63543474,ЭЛ914428
34,63543482,20274986
34,63543482,10024244
5,63543524,ЭЛ830513
5,63543524,ЭЛ836777
24,63543524,ЭЛ846301
24,63543524,ЭЛ859904
58,63543615,ЭЛ872228
58,63543615,ЭЛ882117
41,63543615,ЭЛ953500
50,63543623,ЭЛ890005
50,63543623,ЭЛ895628
5,63543656,ЭЛ798219
5,63543656,ЭЛ804963
5,63543672,ЭЛ840215
5,63543672,ЭЛ848283
24,63543672,ЭЛ855182
24,63543672,ЭЛ865889
24,63543672,ЭЛ906963
31,63543672,ЭЛ916649
31,63543672,ЭЛ923357
58,63543672,ЭЛ928889
58,63543672,ЭЛ952741
24,63543722,ЭЛ863635
24,63543722,ЭЛ875380
31,63543748,ЭЛ919930
31,63543748,ЭЛ925066
77,63543748,20346921
34,63543755,20295925
34,63543755,10029792
34,63543755,Г0306139
31,63543755,ЭЛ941412
31,63543755,ЭЛ950025
58,63543755,ЭЛ954891
5,63543763,ЭЛ800959
5,63543763,ЭЛ809817
9,63543763,20288444
9,63543763,35302228
49,63543763,ЭЛ946725
49,63543763,ЭЛ963418
5,63543938,ЭЛ778563
5,63543938,ЭЛ787305
24,63543938,ЭЛ799841
24,63543938,ЭЛ811419
26,63543938,20287089
26,63543938,10027248
5,63544225,ЭЛ778563
5,63544225,ЭЛ787305
24,63544225,ЭЛ802207
24,63544225,ЭЛ811419
52,63544225,ЭЛ971175
11,63544324,20242317
11,63544357,20242313
77,63544480,20361678
5,63544621,ЭЛ812095
5,63544621,ЭЛ817754
24,63544621,ЭЛ826820
24,63544621,ЭЛ837478
9,63544720,20284082
9,63544720,35286447
46,63544779,20344494
46,63544779,10046103
49,63544803,ЭЛ867820
49,63544803,ЭЛ882366
26,63545107,20287089
26,63545107,10027412
28,63565253,ЭЛ809882
28,63565253,ЭЛ827849
56,63565253,ЭЛ863051
56,63565253,ЭЛ878698
77,63565253,20320776
77,63565253,10037811
77,63565253,20350628
25,63565261,20266744
25,63565261,10024047
41,63565261,ЭЛ885557
41,63565261,ЭЛ908209
79,63565261,20334655
14,63565279,20255075
14,63565279,35192535
39,63565279,ЭЛ871542
39,63565279,ЭЛ901308
61,63565279,ЭЛ937349
26,63565287,20280162
26,63565287,10025580
46,63565287,20302946
46,63565287,10032080
74,63565287,ЭЛ942006
19,63565303,ЭЛ788005
19,63565303,ЭЛ809027
20,63565303,ЭЛ825094
20,63565303,ЭЛ877467
77,63565303,20320776
77,63565303,10037219
77,63565303,20350628
28,63565329,ЭЛ809882
28,63565329,ЭЛ827849
56,63565329,ЭЛ863051
56,63565329,ЭЛ878698
77,63565329,20320776
77,63565329,10037811
77,63565329,20350628
25,63565337,20266741
25,63565337,10023682
41,63565337,ЭЛ882586
41,63565337,ЭЛ897582
42,63565337,ЭЛ948883
19,63565352,ЭЛ804263
19,63565352,ЭЛ830070
34,63565352,20293640
34,63565352,10028763
74,63565352,ЭЛ943007
74,63565352,ЭЛ967491
2,63566236,20291109
2,63566236,00510868
5,63566350,ЭЛ840215
5,63566350,ЭЛ848283
24,63566350,ЭЛ859001
24,63566350,ЭЛ875380
24,63566350,ЭЛ875967
58,63566368,ЭЛ907881
58,63566368,ЭЛ922306
46,63566509,20335368
46,63566509,10044452
5,63566566,ЭЛ816011
5,63566566,ЭЛ823521
24,63566566,ЭЛ835217
24,63566566,ЭЛ844738
5,63566665,ЭЛ830513
5,63566665,ЭЛ836777
24,63566665,ЭЛ846301
24,63566665,ЭЛ859904
2,63566731,20291032
2,63566731,00510969
5,63566855,ЭЛ840215
5,63566855,ЭЛ848283
24,63566855,ЭЛ855182
24,63566855,ЭЛ865889
58,63566871,ЭЛ957960
46,63566889,20335351
46,63566889,10044452
19,63566913,ЭЛ798448
19,63566913,ЭЛ820899
58,63566988,ЭЛ907877
5,63567051,ЭЛ818854
5,63567051,ЭЛ826672
24,63567051,ЭЛ841071
24,63567051,ЭЛ850823
24,63567135,ЭЛ863635
24,63567135,ЭЛ875380
47,63567135,20347453
26,63567143,20287089
26,63567143,10027248
58,63567168,ЭЛ954891
58,63567168,ЭЛ968397
77,63567234,20323722
5,63567267,ЭЛ830513
5,63567267,ЭЛ836777
24,63567267,ЭЛ846301
24,63567267,ЭЛ859904
31,63567275,ЭЛ886643
31,63567275,ЭЛ894859
5,63567366,ЭЛ800959
5,63567366,ЭЛ809817
5,63567366,ЭЛ837824
29,63567366,10287638
29,63567366,37354613
5,63567416,ЭЛ798219
5,63567416,ЭЛ804963
31,63567432,ЭЛ941412
31,63567432,ЭЛ950025
58,63567432,ЭЛ954891
50,63567465,ЭЛ876013
50,63567465,ЭЛ886648
31,63567507,ЭЛ926715
31,63567507,ЭЛ934847
58,63567507,ЭЛ941264
58,63567507,ЭЛ952669
50,63567549,ЭЛ870525
50,63567549,ЭЛ876114
58,63567549,ЭЛ900124
58,63567549,ЭЛ913842
50,63567622,ЭЛ876013
50,63567622,ЭЛ886648
58,63567705,ЭЛ957960
17,63567861,ЭЛ849366
17,63567861,ЭЛ854631
34,63567887,20295925
34,63567887,10029792
31,63567887,ЭЛ941412
31,63567887,ЭЛ950025
58,63567887,ЭЛ954891
5,63568000,ЭЛ830513
5,63568000,ЭЛ836777
24,63568000,ЭЛ844870
24,63568000,ЭЛ856527
49,63568000,ЭЛ866655
49,63568000,ЭЛ877482
28,63573786,ЭЛ841987
28,63573786,ЭЛ856473
14,63573802,20239987
14,63573802,35157356
34,63573844,20295659
34,63573844,10029792
5,63573877,ЭЛ812095
5,63573877,ЭЛ817754
24,63573877,ЭЛ826820
24,63573877,ЭЛ837478
31,63574008,ЭЛ877968
31,63574008,ЭЛ883012
50,63574065,ЭЛ890005
50,63574065,ЭЛ897763
17,63574172,ЭЛ849366
17,63574172,ЭЛ854631
46,63574172,20344494
46,63574172,10046365
5,63574230,ЭЛ774053
5,63574230,ЭЛ781619
34,63574263,20276563
34,63574263,10025337
5,63574289,ЭЛ774053
5,63574289,ЭЛ781619
9,63574305,20292676
9,63574305,35292975
57,63574339,20294574
57,63574339,10029877
57,63574354,20294957
57,63574354,10029527
31,63574404,ЭЛ921418
31,63574404,ЭЛ926700
58,63574404,ЭЛ933541
58,63574404,ЭЛ950199
28,63574438,ЭЛ839889
28,63574438,ЭЛ864278
58,63574479,ЭЛ870441
58,63574479,ЭЛ881939
5,63574537,ЭЛ812095
5,63574537,ЭЛ817754
24,63574537,ЭЛ826820
24,63574537,ЭЛ837478
17,63574560,ЭЛ848403
17,63574560,ЭЛ852333
28,63574610,ЭЛ841987
28,63574610,ЭЛ856473
5,63574636,ЭЛ769834
5,63574636,ЭЛ776285
24,63574636,ЭЛ789796
24,63574636,ЭЛ797719
24,63574636,ЭЛ844719
57,63574636,20293378
57,63574636,10028935
16,63574750,ЭЛ795990
16,63574750,ЭЛ827257
16,63574750,ЭЛ861485
16,63574750,ЭЛ934287
16,63574768,ЭЛ805634
16,63574768,ЭЛ829765
16,63574768,ЭЛ861527
16,63574768,ЭЛ878617
52,63574768,ЭЛ894110
52,63574768,ЭЛ944038
31,63574883,ЭЛ880741
31,63574883,ЭЛ890996
58,63574883,ЭЛ897489
58,63574883,ЭЛ911741
24,63574958,ЭЛ849585
24,63574958,ЭЛ862020
5,63575005,ЭЛ778563
5,63575005,ЭЛ787305
24,63575005,ЭЛ802207
24,63575005,ЭЛ811419
58,63575070,ЭЛ904871
58,63575070,ЭЛ920571
58,63575153,ЭЛ907877
50,63575161,ЭЛ870525
50,63575161,ЭЛ876114
58,63575161,ЭЛ900124
58,63575161,ЭЛ911739
24,63575203,ЭЛ782587
24,63575203,ЭЛ788453
57,63575559,20290253
57,63575559,10028407
31,63575583,ЭЛ937242
31,63575583,ЭЛ944934
58,63575583,ЭЛ951110
58,63575583,ЭЛ966491
31,63575815,ЭЛ877968
31,63575815,ЭЛ883012
77,63575922,20346858
5,63575963,ЭЛ816011
5,63575963,ЭЛ823521
24,63575963,ЭЛ835217
24,63575963,ЭЛ844738
5,63576029,ЭЛ830513
5,63576029,ЭЛ836777
24,63576029,ЭЛ846301
24,63576029,ЭЛ862024
24,63576029,ЭЛ941881
52,63576029,ЭЛ969822
5,63576052,ЭЛ818854
5,63576052,ЭЛ826672
24,63576052,ЭЛ842425
24,63576052,ЭЛ856652
34,63576078,20295388
34,63576078,10029792
31,63576078,ЭЛ941412
31,63576078,ЭЛ950025
58,63576078,ЭЛ954891
58,63576078,ЭЛ968397
31,63576086,ЭЛ877968
31,63576086,ЭЛ883012
31,63576110,ЭЛ880741
31,63576110,ЭЛ890996
58,63576110,ЭЛ898181
58,63576110,ЭЛ911741
58,63576227,ЭЛ891974
58,63576227,ЭЛ916029
26,63576425,20287089
26,63576425,10027043
50,63576425,ЭЛ890005
50,63576425,ЭЛ895580
5,63583801,ЭЛ800959
5,63583801,ЭЛ809817
5,63583801,ЭЛ837824
56,63583801,ЭЛ857655
56,63583801,ЭЛ891102
31,63583926,ЭЛ921418
31,63583926,ЭЛ926700
58,63583926,ЭЛ933541
58,63583926,ЭЛ950199
56,63583975,ЭЛ863051
56,63583975,ЭЛ878647
49,63583983,ЭЛ897131
49,63583983,ЭЛ912060
2,63584015,20296689
2,63584015,00512074
58,63584031,ЭЛ922779
58,63584031,ЭЛ939392
28,63584056,ЭЛ841987
28,63584056,ЭЛ856473
52,63584122,ЭЛ924338
24,63584148,ЭЛ782587
24,63584148,ЭЛ788453
5,63584254,ЭЛ798219
5,63584254,ЭЛ804963
31,63584304,ЭЛ921418
31,63584304,ЭЛ926700
58,63584304,ЭЛ937814
58,63584304,ЭЛ950690
31,63584346,ЭЛ937242
31,63584346,ЭЛ944934
58,63584346,ЭЛ949622
58,63584346,ЭЛ966467
31,63584353,ЭЛ886643
31,63584353,ЭЛ894859
16,63584411,ЭЛ861590
16,63584411,ЭЛ899758
52,63584411,ЭЛ930524
26,63615041,20267905
26,63615041,10022887
35,63615041,ЭЛ906150
35,63615041,ЭЛ956257
39,63615058,ЭЛ871542
39,63615058,ЭЛ905479
61,63615058,ЭЛ952546
25,63615082,20246441
25,63615082,10020377
40,63615082,20355894
19,63615108,ЭЛ774249
19,63615108,ЭЛ795170
29,63615108,10284029
29,63615108,37299617
29,63615108,ЭЛ862972
76,63615108,20324020
76,63615108,20009271
25,63615132,20269615
25,63615132,10027539
39,63615132,ЭЛ913980
39,63615132,ЭЛ935454
29,63615165,10287643
29,63615165,37359810
42,63615165,ЭЛ888367
42,63615165,ЭЛ971662
12,63615181,ЭЛ842581
12,63615181,ЭЛ879057
77,63615181,20320776
77,63615181,10037219
77,63615181,20350624
47,63615249,20357978
25,63615264,20266744
25,63615264,10023362
41,63615264,ЭЛ877455
41,63615264,ЭЛ897590
47,63615264,20335265
47,63615264,10044704
17,63615355,ЭЛ780318
17,63615355,ЭЛ784114
17,63615355,ЭЛ809216
17,63615355,ЭЛ873397
77,63615355,20320776
77,63615355,10037812
77,63615355,20350628
25,63615363,20269615
25,63615363,10027540
74,63615363,ЭЛ938023
74,63615363,ЭЛ958237
40,63615371,20300134
40,63615371,35285879
40,63615371,Ж0439801
14,63615389,Ж0439762
14,63615389,35225693
38,63615389,ЭЛ889249
38,63615389,ЭЛ939615
14,63615413,20238341
14,63615413,35138059
13,63615413,ЭЛ854843
13,63615413,ЭЛ883388
77,63615413,20323724
77,63615413,10040236
76,63615413,20357566
26,63615462,20252641
26,63615462,10020600
35,63615462,ЭЛ873403
35,63615462,ЭЛ902421
41,63615462,ЭЛ948002
14,63615470,20237388
14,63615470,35138060
12,63615470,ЭЛ822180
12,63615470,ЭЛ855601
58,63615470,ЭЛ887040
58,63615470,ЭЛ902973
40,63615470,20333283
40,63615470,35346789
25,63615512,20269615
25,63615512,10027542
74,63615512,ЭЛ938023
74,63615512,ЭЛ962741
25,63615553,20269635
25,63615553,10027590
46,63615553,20308170
46,63615553,10035359
47,63615553,20350786
14,63615561,20255204
14,63615561,35196337
38,63615561,ЭЛ883979
38,63615561,ЭЛ945402
25,63615587,20269615
25,63615587,10023669
46,63615587,20302946
46,63615587,10032087
40,63615587,20348516
14,63615603,20257910
14,63615603,35196338
38,63615603,ЭЛ883972
38,63615603,ЭЛ930292
17,63615611,ЭЛ780318
17,63615611,ЭЛ784121
29,63615611,10284021
29,63615611,37320377
19,63615611,ЭЛ853875
19,63615611,ЭЛ878179
36,63615611,20321796
36,63615611,00513546
14,63615645,20253119
14,63615645,35195864
40,63615645,20302224
40,63615645,35289594
40,63615645,20346756
19,63615678,ЭЛ786654
19,63615678,ЭЛ809027
20,63615678,ЭЛ825094
20,63615678,ЭЛ891363
40,63615678,20346772
25,63615686,20266741
25,63615686,10023348
25,63615686,ЭЛ862771
46,63615686,20310550
46,63615686,10034986
47,63615686,20350781
25,63615702,20246441
25,63615702,10019815
36,63615702,20332985
25,63615710,20246441
25,63615710,10019815
36,63615710,20332960
14,63615736,20257881
14,63615736,35196339
38,63615736,ЭЛ883961
38,63615736,ЭЛ916933
40,63615736,Ж0439829
24,63615769,ЭЛ784587
24,63615769,ЭЛ791869
28,63615769,ЭЛ801340
28,63615769,ЭЛ818980
26,63615769,20281673
26,63615769,10027044
46,63615769,20307344
46,63615769,10033560
46,63615769,ЭЛ929776
40,63615819,20300009
40,63615819,35285880
40,63615819,20342601
17,63615827,ЭЛ780355
17,63615827,ЭЛ784601
29,63615827,10284029
29,63615827,37337291
41,63615827,ЭЛ869459
41,63615827,ЭЛ882784
74,63615827,ЭЛ938016
14,63615843,Ж0439765
14,63615843,35225694
40,63615843,20319797
40,63615843,35321617
40,63615843,20352226
74,63615850,ЭЛ938085
17,63615900,ЭЛ797414
17,63615900,ЭЛ809774
17,63615900,ЭЛ836847
17,63615900,ЭЛ844278
24,63615900,ЭЛ856800
24,63615900,ЭЛ874191
46,63615900,20303263
46,63615900,10033968
14,63615918,20238351
14,63615918,35138061
12,63615918,ЭЛ852224
12,63615918,ЭЛ898834
40,63615918,20333372
40,63615918,35346790
28,63615926,ЭЛ806128
28,63615926,ЭЛ827849
56,63615926,ЭЛ863051
56,63615926,ЭЛ878093
77,63615926,20320776
77,63615926,10037765
77,63615926,20350624
26,63615942,20253245
26,63615942,10020205
1,63615942,ЭЛ864335
1,63615942,ЭЛ888254
41,63615942,ЭЛ920866
41,63615942,ЭЛ935481
46,63615942,20350467
29,63616031,10284021
29,63616031,37326458
36,63616031,10295450
17,63616064,ЭЛ780318
17,63616064,ЭЛ784121
29,63616064,10284021
29,63616064,37337329
41,63616064,ЭЛ869459
41,63616064,ЭЛ882784
74,63616064,ЭЛ938016
19,63616072,ЭЛ767158
19,63616072,ЭЛ795178
20,63616072,ЭЛ802682
20,63616072,ЭЛ838010
59,63616072,ЭЛ863868
59,63616072,ЭЛ928676
41,63616072,ЭЛ963860
17,63616080,ЭЛ780318
17,63616080,ЭЛ785191
29,63616080,10284029
29,63616080,37299613
41,63616080,ЭЛ869463
41,63616080,ЭЛ882784
46,63616080,20350444
26,63616130,20264974
26,63616130,10022170
36,63616130,20312450
36,63616130,00513477
26,63616148,20264949
26,63616148,10022170
35,63616148,ЭЛ903306
35,63616148,ЭЛ945756
47,63616148,20357810
19,63616155,ЭЛ820958
19,63616155,ЭЛ837875
19,63616155,ЭЛ913142
47,63616155,20357978
17,63616163,ЭЛ797377
17,63616163,ЭЛ804387
13,63616163,ЭЛ831567
13,63616163,ЭЛ862188
