ЗНП,Вагон №,Накладная №
58,52790995,ЭЛ954891
58,52790995,ЭЛ968397
24,52791001,ЭЛ849585
24,52791001,ЭЛ862020
,52791019,ЭЛ459690
,52791019,ЭЛ471565
,52791019,ЭЛ503513
,52791019,ЭЛ527761
,52791019,ЭЛ546615
31,52791035,ЭЛ921418
31,52791035,ЭЛ926700
58,52791035,ЭЛ937814
58,52791035,ЭЛ953801
465,52791050,ЭЛ564041
520,52791050,20210584
520,52791050,10010464
439,52791092,20019436
439,52791092,00655271
,52791100,ЭЛ470383
,52791100,ЭЛ480237
,52791142,ЭЛ509360
,52791142,ЭЛ519743
,52791142,ЭЛ615258
,52791142,ЭЛ624200
439,52791159,20019436
439,52791159,00655271
439,52791159,20045770
439,52791159,00655393
31,52791159,ЭЛ928663
31,52791159,ЭЛ938675
58,52791159,ЭЛ946668
58,52791159,ЭЛ957982
49,52791159,ЭЛ967399
,52791167,ЭЛ435066
,52791167,ЭЛ454960
,52791209,ЭЛ414444
,52791209,ЭЛ663310
534,52791209,ЭЛ670787
,52791209,20402930
,52791209,ЭЛ773151
46,52791217,20362449
29,52791241,10287643
29,52791241,nan
29,52791241,37430907
492,52791258,20140712
492,52791258,00596709
5,52791258,ЭЛ774053
5,52791258,ЭЛ781619
465,52791290,ЭЛ558452
465,52791290,ЭЛ574264
,52791290,ЭЛ585166
,52791290,ЭЛ604280
34,52791290,20295458
34,52791290,10031531
,52791308,ЭЛ410775
,52791324,ЭЛ512386
,52791324,ЭЛ521586
433,52791332,Ж0439963
433,52791332,34739224
,52791332,nan
511,52791340,20149191
511,52791340,34963225
465,52791357,ЭЛ558452
465,52791357,ЭЛ574264
,52791357,ЭЛ585166
,52791357,ЭЛ602034
413,52791415,ЭЛ411679
413,52791415,ЭЛ432467
77,52791431,20323722
58,52791449,ЭЛ909580
31,52791464,ЭЛ877968
31,52791464,ЭЛ883012
,52791480,ЭЛ487513
,52791480,ЭЛ500901
,52791480,27120949
,52791480,ЭЛ719876
551,52791480,10270463
551,52791480,nan
480,52791498,ЭЛ474939
480,52791498,ЭЛ557031
413,52791514,ЭЛ437984
413,52791514,ЭЛ462154
,52795325,ЭЛ480500
,52795325,ЭЛ491201
24,52795366,ЭЛ782587
24,52795366,ЭЛ788453
62,52795382,20312303
5,52795390,ЭЛ800959
5,52795390,ЭЛ809817
487,52795424,20097269
487,52795424,00655719
,52795424,ЭЛ600944
,52795424,ЭЛ656811
544,52795424,ЭЛ677587
544,52795424,ЭЛ688947
,52795432,ЭЛ551207
,52795432,ЭЛ567453
,52795432,ЭЛ837824
29,52795432,10287638
29,52795432,37359821
,52795457,ЭЛ487513
,52795457,ЭЛ500901
,52795457,ЭЛ651329
544,52795457,ЭЛ671324
544,52795457,ЭЛ683244
,52795481,ЭЛ471433
,52795481,ЭЛ481579
,52795481,ЭЛ490906
58,52795499,ЭЛ951114
58,52795499,ЭЛ966467
465,52795507,ЭЛ538513
465,52795507,ЭЛ546257
,52795507,ЭЛ553513
,52795507,ЭЛ567453
415,52795531,ЭЛ492942
413,52795556,ЭЛ413984
413,52795556,ЭЛ451157
5,52795564,ЭЛ789198
5,52795564,ЭЛ795701
530,52795572,ЭЛ662622
530,52795572,ЭЛ671070
,52795572,20176745
,52795606,ЭЛ440276
,52795606,ЭЛ449760
5,52795614,ЭЛ769834
5,52795614,ЭЛ776285
24,52795614,ЭЛ789796
24,52795614,ЭЛ797719
465,52795622,ЭЛ589615
465,52795622,ЭЛ599022
,52795622,ЭЛ730491
24,52795630,ЭЛ778279
24,52795630,ЭЛ791880
480,52795713,ЭЛ474939
480,52795713,ЭЛ516666
,52795739,ЭЛ704495
,52795739,ЭЛ724803
551,52795739,10271362
551,52795739,37207926
530,52795747,ЭЛ675441
530,52795747,ЭЛ681084
519,52795747,20180407
519,52795747,10004673
29,52795747,10279454
29,52795747,37260709
,52795754,27120067
,52795754,ЭЛ887241
58,52795754,ЭЛ900517
58,52795754,ЭЛ913842
519,52795770,20172057
519,52795770,10001184
439,52795796,20027062
439,52795796,00655314
,52795804,nan
,52795804,ЭЛ834295
2,52795804,20290979
2,52795804,00510868
,52795812,ЭЛ475176
,52795812,ЭЛ484290
544,52795838,ЭЛ671324
544,52795838,ЭЛ688947
524,52795846,20191930
524,52795846,20001841
,52795846,20239106
46,52795853,20344494
46,52795853,10045971
,52795887,ЭЛ558537
,52795887,ЭЛ579502
,52795895,ЭЛ429788
465,52795895,ЭЛ611464
465,52795895,ЭЛ617947
488,52795895,20142327
488,52795895,00428774
526,52795895,ЭЛ680434
31,52795895,ЭЛ921418
31,52795895,ЭЛ926700
58,52795895,ЭЛ933541
58,52795895,ЭЛ950199
465,52795911,ЭЛ619349
465,52795911,ЭЛ628978
465,52795911,ЭЛ636521
533,52795911,20159955
533,52795911,00021563
533,52795911,ЭЛ787338
5,52795911,ЭЛ818854
5,52795911,ЭЛ826672
24,52795911,ЭЛ841071
24,52795911,ЭЛ854043
,52795937,ЭЛ417447
,52795937,ЭЛ483717
,52795937,ЭЛ500945
,52795937,ЭЛ516172
,52795937,ЭЛ658688
519,52795937,20167521
519,52795937,10003306
551,52795937,10272901
551,52795937,nan
,52795937,27122356
,52795937,27028112
,52795937,20243119
544,52795945,ЭЛ672924
544,52795945,ЭЛ686897
530,52795952,ЭЛ689581
530,52795952,ЭЛ697300
19,52795960,ЭЛ777825
19,52795960,ЭЛ791566
31,52795960,ЭЛ891945
31,52795960,ЭЛ900608
58,52795960,ЭЛ909573
58,52795960,ЭЛ924192
49,52795960,ЭЛ968592
,52795978,ЭЛ546863
,52795978,ЭЛ587317
,52795978,ЭЛ599643
,52795978,ЭЛ617613
,52795978,35267200
58,52795978,ЭЛ921232
58,52795978,ЭЛ939382
520,52796042,20214849
520,52796042,10010703
49,52796042,ЭЛ897131
49,52796042,ЭЛ912060
465,52796067,ЭЛ589615
465,52796067,ЭЛ599022
5,52796067,ЭЛ800959
5,52796067,ЭЛ809817
544,52796091,ЭЛ689508
544,52796091,ЭЛ703877
544,52796091,ЭЛ706371
544,52796091,ЭЛ709904
439,52796109,20060729
439,52796109,00655484
439,52796109,ЭЛ560314
465,52796109,ЭЛ568631
465,52796109,ЭЛ575179
488,52796109,20114187
488,52796109,00428724
534,52796109,ЭЛ666840
,52805082,ЭЛ432983
439,52805082,20083331
439,52805082,00655625
439,52805082,ЭЛ719876
551,52805082,10269871
551,52805082,nan
465,52805090,ЭЛ619349
465,52805090,ЭЛ628978
465,52805090,ЭЛ636521
465,52805090,ЭЛ637769
,52805090,27028037
,52805090,ЭЛ647714
544,52805090,ЭЛ659607
544,52805090,ЭЛ672903
,52805090,ЭЛ682039
,52805124,27120965
,52805124,ЭЛ749349
551,52805124,10274957
551,52805124,nan
551,52805124,37231317
5,52805132,ЭЛ802619
5,52805132,ЭЛ811199
24,52805132,ЭЛ817746
24,52805132,ЭЛ824406
487,52805140,20097269
487,52805140,00655719
,52805140,ЭЛ600944
,52805140,ЭЛ656811
544,52805140,ЭЛ677587
544,52805140,ЭЛ688947
492,52805173,20140712
492,52805173,00596710
465,52805181,ЭЛ547119
465,52805181,ЭЛ555310
,52805181,ЭЛ569519
,52805181,ЭЛ587076
,52805199,ЭЛ412812
487,52805199,20107771
487,52805199,00655777
489,52805199,ЭЛ625506
5,52805207,ЭЛ778563
5,52805207,ЭЛ787305
24,52805207,ЭЛ799841
24,52805207,ЭЛ811419
413,52805215,ЭЛ493576
413,52805215,ЭЛ516663
413,52805215,ЭЛ598514
435,52805215,ЭЛ628308
,52805215,20401509
515,52805215,20185987
515,52805215,35034612
487,52805223,20111577
487,52805223,00655794
,52805223,ЭЛ625567
465,52805298,ЭЛ621243
465,52805298,ЭЛ630188
,52805298,ЭЛ638551
,52805298,ЭЛ650162
24,52805314,ЭЛ847776
24,52805314,ЭЛ864900
50,52805314,ЭЛ875313
50,52805314,ЭЛ883183
511,52805330,20149365
511,52805330,34961834
520,52805348,20193950
520,52805348,10005309
520,52805348,ЭЛ948439
58,52805348,ЭЛ957960
,52805363,ЭЛ635257
,52805363,ЭЛ654632
,52805363,ЭЛ808012
,52805363,ЭЛ822344
16,52805363,ЭЛ861414
16,52805363,ЭЛ894964
52,52805363,ЭЛ912894
,52805371,ЭЛ822527
,52805389,ЭЛ500945
,52805389,ЭЛ516172
520,52805389,20214849
520,52805389,10010703
463,52805405,ЭЛ560580
463,52805405,ЭЛ581558
496,52805405,ЭЛ612216
515,52805405,20208142
515,52805405,35077171
,52805405,nan
,52805405,ЭЛ925066
,52805405,ЭЛ947338
,52805405,27027763
465,52805421,ЭЛ589615
465,52805421,ЭЛ599022
520,52805462,20210584
520,52805462,10009509
,52805462,ЭЛ767022
,52805470,ЭЛ422399
,52805470,ЭЛ431887
415,52805470,ЭЛ492942
415,52805470,ЭЛ501268
415,52805470,ЭЛ512550
,52805470,ЭЛ527761
,52805470,ЭЛ541967
5,52805470,ЭЛ769834
5,52805470,ЭЛ776285
24,52805470,ЭЛ788254
24,52805470,ЭЛ795806
,52805470,ЭЛ800282
,52805488,ЭЛ421686
,52805488,ЭЛ451093
,52805488,ЭЛ475176
,52805488,ЭЛ484290
544,52805504,ЭЛ689508
544,52805504,ЭЛ702826
5,52805504,ЭЛ830513
5,52805504,ЭЛ836777
24,52805504,ЭЛ846301
24,52805504,ЭЛ859904
50,52805512,ЭЛ870525
50,52805512,ЭЛ876114
58,52805512,ЭЛ900124
58,52805512,ЭЛ913837
9,52805520,20276585
9,52805520,35256483
492,52805553,20140712
492,52805553,00596703
,52805561,ЭЛ427696
,52805561,ЭЛ441967
34,52805561,20276530
34,52805561,10025337
435,52805579,ЭЛ628308
515,52805579,20219123
515,52805579,35096496
31,52805579,ЭЛ926715
31,52805579,ЭЛ934847
58,52805579,ЭЛ941264
58,52805579,ЭЛ952669
487,52805595,20146691
487,52805595,00704949
487,52805595,ЭЛ774998
24,52805595,ЭЛ782587
24,52805595,ЭЛ788453
5,52805595,ЭЛ830513
5,52805595,ЭЛ836777
24,52805595,ЭЛ846301
24,52805595,ЭЛ859840
544,52805629,ЭЛ680575
544,52805629,ЭЛ694392
,52805637,ЭЛ548817
,52805637,ЭЛ573423
530,52805637,ЭЛ662622
530,52805637,ЭЛ671070
,52805637,20176750
,52805645,27120965
,52805645,ЭЛ749349
29,52805645,10279454
29,52805645,37260706
31,52805652,ЭЛ877968
31,52805652,ЭЛ883012
,52805660,ЭЛ411301
,52805660,ЭЛ431887
443,52805686,20041392
443,52805686,00596620
443,52805686,ЭЛ643715
443,52805686,ЭЛ694011
516,52805686,ЭЛ726523
516,52805686,ЭЛ784066
,52805728,27121854
,52805728,ЭЛ908513
77,52805728,20323722
,52805736,ЭЛ435098
,52805736,ЭЛ691046
,52805736,ЭЛ698942
,52805736,ЭЛ715860
,52805736,ЭЛ748316
,52805736,27028063
,52805736,27027695
,52805736,27022660
31,52805736,ЭЛ891945
31,52805736,ЭЛ900608
58,52805736,ЭЛ914428
5,52805744,ЭЛ830513
5,52805744,ЭЛ836777
24,52805744,ЭЛ844870
24,52805744,ЭЛ856527
49,52805744,ЭЛ866655
49,52805744,ЭЛ893903
5,52805751,ЭЛ818854
5,52805751,ЭЛ826672
5,52805751,ЭЛ858695
520,52805785,20193950
520,52805785,10005309
,52805835,ЭЛ582552
,52805835,ЭЛ599276
,52805876,nan
,52805876,ЭЛ834295
36,52805876,20303882
36,52805876,10045037
519,52805926,20166191
519,52805926,00428796
465,52805967,ЭЛ589615
465,52805967,ЭЛ599022
506,52805983,ЭЛ747067
506,52805983,ЭЛ767496
31,52806015,ЭЛ877968
31,52806015,ЭЛ883012
413,52806031,ЭЛ522671
413,52806031,ЭЛ541710
413,52806031,ЭЛ956956
46,52806031,20362449
442,52806064,20059224
442,52806064,00662675
,52806064,ЭЛ544015
,52806072,ЭЛ536998
,52806072,ЭЛ549724
31,52806072,ЭЛ926715
31,52806072,ЭЛ934847
58,52806072,ЭЛ943763
58,52806072,ЭЛ965660
439,52806080,20027062
439,52806080,00655321
31,52806080,ЭЛ891945
31,52806080,ЭЛ900608
58,52806080,ЭЛ914428
31,52806122,ЭЛ916649
31,52806122,ЭЛ923357
58,52806122,ЭЛ928895
58,52806122,ЭЛ943992
480,52806130,ЭЛ474939
480,52806130,ЭЛ542348
,52806148,ЭЛ626510
,52806148,ЭЛ639567
,52806155,ЭЛ642782
,52806155,ЭЛ684297
510,52806163,20174507
510,52806163,35082979
9,52806163,20251528
9,52806163,35248516
487,52806171,20105720
487,52806171,00655732
46,52806171,20344494
46,52806171,10045741
519,52806221,20166191
519,52806221,00428795
31,52806239,ЭЛ941412
31,52806239,ЭЛ950025
58,52806239,ЭЛ954891
58,52806239,ЭЛ968397
436,52806254,ЭЛ459896
436,52806254,ЭЛ483584
465,52806270,ЭЛ628864
465,52806270,ЭЛ640820
,52806270,ЭЛ651133
,52806270,ЭЛ661239
,52806270,ЭЛ706080
551,52806270,10267960
551,52806270,37180392
,52806270,27123078
,52806270,27028797
47,52806288,20327856
47,52806288,10042665
439,52806304,20067507
439,52806304,00655521
,52806304,ЭЛ542101
465,52806304,ЭЛ589615
465,52806304,ЭЛ599022
520,52806312,20202483
520,52806312,10006684
,52806312,20230954
31,52806312,ЭЛ898208
31,52806312,ЭЛ904598
58,52806312,ЭЛ928889
58,52806312,ЭЛ950684
,52806320,ЭЛ572739
,52806320,ЭЛ583758
,52806338,ЭЛ512386
,52806338,ЭЛ521586
,52806338,ЭЛ548805
,52806338,ЭЛ575425
,52806338,ЭЛ590578
5,52806353,ЭЛ830513
5,52806353,ЭЛ836777
24,52806353,ЭЛ846301
24,52806353,ЭЛ859904
,52806395,ЭЛ536998
,52806395,ЭЛ549724
,52806395,ЭЛ580770
,52806395,ЭЛ599643
,52806395,ЭЛ609916
465,52806403,ЭЛ628864
465,52806403,ЭЛ640820
,52806403,ЭЛ651133
,52806403,ЭЛ661239
5,52806429,ЭЛ802619
5,52806429,ЭЛ811199
24,52806429,ЭЛ818424
24,52806429,ЭЛ825304
519,52807344,20176694
519,52807344,10005958
551,52807344,10274957
551,52807344,nan
551,52807344,37231317
,52807369,ЭЛ471433
,52807369,ЭЛ481579
,52807369,ЭЛ908513
77,52807369,20323722
5,52807401,ЭЛ818854
5,52807401,ЭЛ826672
5,52807401,ЭЛ849468
24,52807401,ЭЛ861651
24,52807401,ЭЛ873032
519,52807443,20194661
519,52807443,nan
,52807492,ЭЛ509360
,52807492,ЭЛ517489
465,52807492,ЭЛ619349
465,52807492,ЭЛ628978
465,52807492,ЭЛ636521
533,52807492,20159958
533,52807492,00021576
533,52807492,ЭЛ768169
5,52807492,ЭЛ774053
5,52807492,ЭЛ781619
16,52807518,ЭЛ777585
16,52807518,ЭЛ821350
16,52807518,ЭЛ861414
16,52807518,ЭЛ894964
52,52807518,ЭЛ916943
31,52807526,ЭЛ877968
31,52807526,ЭЛ883012
448,52807575,20040661
448,52807575,34762947
,52807575,nan
46,52807575,20335360
46,52807575,10044452
480,52807591,ЭЛ474939
480,52807591,ЭЛ557031
489,52807633,ЭЛ610944
489,52807633,ЭЛ627485
,52807641,ЭЛ548817
,52807641,ЭЛ573423
435,52807658,ЭЛ628308
515,52807658,20189873
515,52807658,35034328
31,52807674,ЭЛ926715
31,52807674,ЭЛ934847
58,52807674,ЭЛ943776
58,52807674,ЭЛ953804
439,52807682,20067507
439,52807682,00655521
,52807682,ЭЛ542095
544,52807716,ЭЛ696764
544,52807716,ЭЛ706636
465,52807724,ЭЛ584316
465,52807724,ЭЛ602085
488,52807724,20136244
488,52807724,00428760
465,52807732,ЭЛ538513
465,52807732,ЭЛ546257
465,52807732,ЭЛ559619
,52807732,ЭЛ577303
,52807732,ЭЛ597922
416,52807757,ЭЛ417740
416,52807757,ЭЛ447668
534,52807872,ЭЛ690683
534,52807872,ЭЛ727326
409,52807898,ЭЛ422484
409,52807898,ЭЛ464678
,52807914,ЭЛ494917
,52807914,ЭЛ521398
465,52807914,ЭЛ626772
465,52807914,ЭЛ638171
,52807914,ЭЛ647145
,52807914,ЭЛ656336
,52807922,ЭЛ608967
,52807922,ЭЛ622930
5,52807922,ЭЛ818854
5,52807922,ЭЛ826672
24,52807922,ЭЛ842425
24,52807922,ЭЛ854043
439,52807930,20029646
439,52807930,00655344
,52807963,27120949
,52807963,ЭЛ719876
,52807997,ЭЛ435109
,52807997,ЭЛ644349
544,52807997,ЭЛ654752
544,52807997,ЭЛ669459
515,52807997,20178871
515,52807997,35022764
,52807997,nan
24,52808003,ЭЛ767911
24,52808003,ЭЛ774855
31,52808003,ЭЛ916649
31,52808003,ЭЛ923357
58,52808003,ЭЛ928895
58,52808003,ЭЛ943992
47,52808003,20347453
439,52808011,20042411
439,52808011,00655352
524,52808037,20191930
524,52808037,20001703
,52808094,ЭЛ497909
,52808094,ЭЛ512605
,52808094,ЭЛ678122
519,52808094,20176275
519,52808094,10002495
553,52808094,20214578
553,52808094,10010958
,52808128,ЭЛ704495
,52808128,ЭЛ724803
31,52808128,ЭЛ921418
31,52808128,ЭЛ926700
58,52808128,ЭЛ933541
58,52808128,ЭЛ950199
64,52808136,20357297
439,52808144,20042411
439,52808144,00655352
26,52808144,20287089
26,52808144,10027248
,52808151,ЭЛ588044
,52808151,ЭЛ602034
416,52808193,ЭЛ514508
416,52808193,ЭЛ622825
416,52808193,ЭЛ944460
64,52808193,20360213
,52808235,ЭЛ412812
487,52808235,20107771
487,52808235,00655777
,52808235,ЭЛ625567
41,52809241,ЭЛ960090
31,52809258,ЭЛ926715
31,52809258,ЭЛ934847
58,52809258,ЭЛ943776
58,52809258,ЭЛ953804
465,52809266,ЭЛ555495
465,52809266,ЭЛ564369
,52809266,ЭЛ577303
,52809266,ЭЛ597922
,52809266,ЭЛ715860
,52809266,ЭЛ748316
,52809266,27028063
,52809266,27027699
,52809266,ЭЛ759528
,52809266,ЭЛ847878
57,52809266,20293315
57,52809266,10035362
46,52809266,20344494
46,52809266,10045228
413,52809274,ЭЛ475936
413,52809274,ЭЛ505168
16,52809332,ЭЛ866276
16,52809332,ЭЛ908777
52,52809332,ЭЛ939872
,52809340,ЭЛ497909
,52809340,ЭЛ513601
,52809340,ЭЛ677865
,52809340,ЭЛ702074
5,52809357,ЭЛ802619
5,52809357,ЭЛ811199
24,52809357,ЭЛ817746
24,52809357,ЭЛ824406
,52809365,ЭЛ595157
,52809365,ЭЛ602034
31,52809365,ЭЛ877968
31,52809365,ЭЛ883012
,52809399,ЭЛ929153
,52809399,ЭЛ947913
,52809407,ЭЛ588044
,52809407,ЭЛ602034
465,52809431,ЭЛ568631
465,52809431,ЭЛ575179
488,52809431,20114324
488,52809431,00428753
31,52809431,ЭЛ926715
31,52809431,ЭЛ934847
58,52809431,ЭЛ943763
58,52809431,ЭЛ957978
19,52809464,ЭЛ791543
19,52809464,ЭЛ809057
519,52809506,20163445
519,52809506,00428792
517,52809506,ЭЛ698956
,52809506,20424827
513,52809506,ЭЛ739732
513,52809506,ЭЛ766756
415,52809530,ЭЛ418768
415,52809530,ЭЛ427729
,52809530,ЭЛ443165
,52809530,ЭЛ456109
415,52809548,ЭЛ418768
415,52809548,ЭЛ427332
490,52809548,20132171
490,52809548,00688817
,52809548,ЭЛ655885
,52809563,27122251
,52809563,ЭЛ749349
551,52809563,10274958
551,52809563,37222921
,52809563,27121842
,52809563,ЭЛ887241
58,52809563,ЭЛ904871
58,52809563,ЭЛ920571
,52809571,27120010
,52809571,ЭЛ795376
23,52809571,ЭЛ839188
23,52809571,ЭЛ883848
52,52809589,ЭЛ969822
526,52809639,ЭЛ656206
526,52809639,ЭЛ693018
439,52809647,20019436
439,52809647,00655271
439,52809647,20045770
439,52809647,00655393
439,52809696,20042411
439,52809696,00655352
487,52809704,20099250
487,52809704,00655695
520,52809704,20202483
520,52809704,10011844
28,52809704,ЭЛ843673
28,52809704,ЭЛ856485
,52809712,ЭЛ551207
,52809712,ЭЛ564519
,52809795,ЭЛ536998
,52809795,ЭЛ549724
17,52809795,ЭЛ849366
17,52809795,ЭЛ857341
506,52809803,ЭЛ726112
506,52809803,ЭЛ752569
487,52809811,20093980
487,52809811,00655676
,52809837,ЭЛ599643
,52809837,ЭЛ609919
519,52809845,20172057
519,52809845,10000595
,52809845,ЭЛ710852
526,52809845,ЭЛ747198
526,52809845,ЭЛ763789
526,52809845,ЭЛ970243
,52809852,ЭЛ551207
,52809852,ЭЛ564519
431,52809860,ЭЛ436431
431,52809860,ЭЛ485415
19,52809886,ЭЛ784451
19,52809886,ЭЛ800149
442,52809894,20069942
442,52809894,00662708
487,52809894,20106098
487,52809894,00655749
516,52809928,ЭЛ726523
516,52809928,ЭЛ784066
,52809944,ЭЛ551207
,52809944,ЭЛ567453
520,52809944,20210584
520,52809944,10011138
,52809993,ЭЛ420800
415,52809993,ЭЛ492942
415,52809993,ЭЛ501268
,52809993,ЭЛ516644
,52809993,ЭЛ540308
490,52809993,20137866
490,52809993,00548743
490,52809993,ЭЛ936440
41,52809993,ЭЛ960090
57,52810009,20290270
57,52810009,10028707
,52810025,ЭЛ548817
,52810025,ЭЛ573423
481,52810025,ЭЛ638332
515,52810025,20168000
,52810025,20406781
,52810025,34999062
,52810025,nan
,52810025,ЭЛ896440
58,52810025,ЭЛ907881
58,52810025,ЭЛ922306
,52810033,ЭЛ410775
526,52810041,ЭЛ692212
526,52810041,ЭЛ714876
5,52810041,ЭЛ830513
5,52810041,ЭЛ836777
24,52810041,ЭЛ847776
24,52810041,ЭЛ864900
50,52810041,ЭЛ875313
50,52810041,ЭЛ885663
,52810041,ЭЛ904294
417,52810058,ЭЛ421617
417,52810058,ЭЛ458686
31,52810157,ЭЛ916649
31,52810157,ЭЛ923357
58,52810157,ЭЛ928895
58,52810157,ЭЛ943992
,52810165,ЭЛ478368
,52810165,ЭЛ488459
58,52810199,ЭЛ872228
58,52810199,ЭЛ879827
58,52810215,ЭЛ949616
58,52810215,ЭЛ965663
541,52810231,ЭЛ737151
541,52810231,ЭЛ772521
541,52810231,35267201
58,52810231,ЭЛ921232
58,52810231,ЭЛ939383
465,52826708,ЭЛ619349
465,52826708,ЭЛ628978
465,52826708,ЭЛ636521
533,52826708,20159955
533,52826708,00021579
,52826708,20403808
5,52826708,ЭЛ769834
5,52826708,ЭЛ776285
24,52826708,ЭЛ789796
24,52826708,ЭЛ797719
24,52826708,ЭЛ896440
58,52826708,ЭЛ909580
,52826724,ЭЛ420768
,52826724,ЭЛ614592
511,52826724,20149337
511,52826724,34961835
31,52826724,ЭЛ921418
31,52826724,ЭЛ926700
58,52826724,ЭЛ933541
58,52826724,ЭЛ950199
465,52826740,ЭЛ538513
465,52826740,ЭЛ546257
,52826740,ЭЛ553513
,52826740,ЭЛ564519
5,52826740,ЭЛ827883
5,52826740,ЭЛ834234
24,52826740,ЭЛ844870
24,52826740,ЭЛ856652
49,52826740,ЭЛ866655
49,52826740,ЭЛ877482
465,52826765,ЭЛ538513
465,52826765,ЭЛ546257
,52826765,ЭЛ553513
,52826765,ЭЛ579502
443,52826799,20041392
443,52826799,00596620
,52826807,ЭЛ417404
,52826807,ЭЛ429025
,52826807,ЭЛ447827
,52826807,ЭЛ459728
487,52826872,20105720
487,52826872,00024357
,52826898,ЭЛ608967
,52826898,ЭЛ618868
,52826906,ЭЛ414444
487,52826914,20106098
487,52826914,00655750
57,52826948,20294938
57,52826948,10029072
31,52826971,ЭЛ886643
